GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2024092210,2024-09-22,4,14,2,BAL,DAL,1,10,100,,0,,0,"(14:02) (SHOTGUN) 43-J.HILL LEFT TACKLE TO DAL 48 FOR 2 YARDS (58-M.SMITH).",0,,,2024,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",0,OPP,0,,0,,0
2024092210,2024-09-22,4,14,47,DAL,BAL,0,0,100,,1,,0,"TIMEOUT AT 14:47.",0,,,2024,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,4,14,52,DAL,BAL,4,14,62,,0,,0,"(14:52) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 3-B.COOKS. PENALTY ON DAL-3-B.COOKS, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,38,OPP,0,DAL,0,"OFFENSIVE PASS INTERFERENCE",0
2024092210,2024-09-22,4,14,55,DAL,BAL,3,14,62,,0,,0,"(14:55) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 87-J.FERGUSON.",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2024092210,2024-09-22,4,15,0,DAL,BAL,2,14,62,,0,,0,"(15:00) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 88-C.LAMB (29-A.WASHINGTON).",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2024092210,2024-09-22,3,0,28,DAL,BAL,1,10,66,,0,,0,"(:28) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT SACKED AT BAL 39 FOR -5 YARDS. FUMBLES, AND RECOVERS AT BAL 38.",0,,,2024,-5,"NO HUDDLE SHOTGUN",SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,0,,34,OPP,0,,0,,0
2024092210,2024-09-22,3,1,36,DAL,BAL,0,0,100,,1,,0,"TIMEOUT AT 01:36.",0,,,2024,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,3,7,52,DAL,BAL,0,0,100,,1,,0,"TIMEOUT AT 07:52.",0,,,2024,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,3,8,0,DAL,BAL,4,29,52,,0,,0,"(8:00) 5-B.ANGER PUNTS 37 YARDS TO BAL 11, CENTER-44-T.SIEG, FAIR CATCH BY 3-D.HARTY.",0,,,2024,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2024092210,2024-09-22,3,8,50,DAL,BAL,3,18,63,,0,,0,"(8:50) (SHOTGUN) 4-D.PRESCOTT SACKED AT BAL 48 FOR -11 YARDS (53-K.VAN NOY).",0,,,2024,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
